도시,날짜,PM25,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,벤젠,톨루엔,자일렌,AQI,AQI등급
Gurugram,2019-05-23,89.14,172.04,20.16,19.79,33.09,,0.65,5.92,43.19,0.0,0.0,,195.0,Moderate
Chennai,2019-03-20,63.83,,11.41,17.29,27.52,32.6,0.71,3.9,28.14,0.05,1.16,,103.0,Moderate
Lucknow,2017-01-08,215.86,,18.8,48.27,,,2.13,8.4,17.02,3.9,9.33,,366.0,Very Poor
Hyderabad,2018-12-19,32.77,62.25,6.1,33.97,22.61,8.77,0.47,9.12,23.73,2.26,23.38,3.49,54.0,Satisfactory
Kochi,2020-02-01,43.87,95.77,46.26,63.37,108.53,22.65,1.13,20.31,15.89,,0.0,,151.0,Moderate
Lucknow,2020-05-18,68.13,,9.97,22.77,19.06,10.84,0.83,7.35,26.95,25.51,21.28,,151.0,Moderate
Talcher,2018-12-31,84.3,263.09,8.8,5.94,13.73,6.03,3.25,18.03,5.67,,,,200.0,Moderate
Chennai,2020-04-09,14.71,180.01,6.43,12.74,15.12,60.1,0.57,4.78,32.83,0.32,0.0,,55.0,Satisfactory
Lucknow,2020-03-17,75.48,,38.86,32.31,45.35,19.38,1.06,7.61,31.53,16.76,10.18,,134.0,Moderate
Brajrajnagar,2018-12-08,92.9,155.62,15.28,20.18,33.55,75.35,1.29,13.7,8.45,35.32,,,214.0,Poor
Mumbai,2015-08-06,,,,,25.4,,0.0,,,0.0,0.0,0.0,,
Brajrajnagar,2018-12-16,63.54,99.01,13.15,16.44,27.25,46.91,1.27,12.87,8.05,19.65,,,158.0,Moderate
Brajrajnagar,2018-12-19,87.16,123.32,34.06,11.31,43.06,45.3,1.5,13.48,5.18,13.15,,,111.0,Moderate
Brajrajnagar,2018-12-21,102.7,176.7,26.75,18.41,40.47,41.28,1.54,13.76,6.14,16.14,,,228.0,Poor
Thiruvananthapuram,2018-10-24,30.73,56.61,3.08,8.79,6.83,2.43,1.25,5.1,7.49,,,,70.0,Satisfactory
Mumbai,2016-09-25,,,,,,,0.0,,,,,,,
Visakhapatnam,2017-08-15,,,,,0.0,,0.0,,,0.0,0.0,0.0,,
Gurugram,2017-04-16,179.5,,3.42,7.54,,,0.66,36.14,60.24,0.02,2.12,,363.0,Very Poor
Brajrajnagar,2019-01-03,144.01,212.12,19.49,28.77,43.34,50.6,3.0,15.81,8.42,16.37,,,323.0,Very Poor
Brajrajnagar,2019-01-05,111.2,182.96,23.49,28.05,47.47,65.87,2.89,15.69,6.65,12.08,,,269.0,Poor
Hyderabad,2017-04-03,50.37,125.87,9.17,34.02,9.63,14.48,0.15,7.24,53.76,0.09,1.12,0.26,132.0,Moderate
Lucknow,2019-05-14,71.58,,6.11,19.31,13.07,14.83,1.27,6.31,43.47,0.52,12.65,,178.0,Moderate
Visakhapatnam,2020-04-23,8.41,37.46,10.88,24.6,21.92,8.31,0.11,6.42,9.79,1.76,8.83,0.7,36.0,Good
Brajrajnagar,2019-01-13,157.16,225.75,19.34,27.88,43.45,51.35,3.19,17.69,10.11,0.0,,,329.0,Very Poor
Kolkata,2019-08-11,45.57,75.21,30.54,34.18,64.04,10.32,0.79,5.42,17.37,17.23,18.64,4.85,105.0,Moderate
Brajrajnagar,2019-01-16,97.91,166.85,21.4,32.0,45.64,36.76,3.0,18.08,8.76,0.0,,,212.0,Poor
Hyderabad,2019-05-25,46.56,128.82,5.68,33.57,22.03,12.5,0.68,7.62,41.11,1.99,12.41,3.25,112.0,Moderate
Delhi,2019-10-02,40.16,96.13,17.97,29.72,32.24,24.63,1.05,8.95,34.94,2.83,15.7,0.73,105.0,Moderate
Mumbai,2016-11-30,,,,,,,0.0,,,,,,,
Brajrajnagar,2019-02-10,66.92,143.42,19.28,22.18,37.74,36.63,3.06,14.66,7.99,0.0,,,118.0,Moderate
Jaipur,2019-09-13,37.92,77.7,7.03,24.3,24.16,29.15,0.65,11.6,38.34,0.39,3.08,,83.0,Satisfactory
Lucknow,2015-07-25,49.34,,4.7,12.14,4.47,,1.97,9.09,24.92,0.09,0.18,,139.0,Moderate
Lucknow,2016-06-27,95.89,,3.64,28.02,4.62,,4.1,6.75,29.62,0.44,0.03,,,
Delhi,2018-02-22,159.67,313.47,59.65,66.4,90.58,55.72,1.8,15.89,47.69,4.0,8.11,0.55,333.0,Very Poor
Jaipur,2018-09-19,49.52,125.88,13.52,27.89,35.53,20.44,0.92,15.17,36.04,0.68,1.88,,108.0,Moderate
Gurugram,2018-08-31,74.94,,12.93,20.75,18.9,,0.61,6.12,16.1,0.83,,,133.0,Moderate
Gurugram,2019-01-14,69.18,131.77,11.92,18.2,21.76,,1.18,15.57,43.53,0.0,0.0,,275.0,Poor
Thiruvananthapuram,2018-09-17,18.96,43.82,2.77,8.43,6.74,3.02,0.83,6.45,35.51,,,,50.0,Good
Brajrajnagar,2019-03-12,90.05,171.65,18.6,21.91,35.39,46.77,3.0,7.98,10.35,0.0,,,239.0,Poor
Brajrajnagar,2019-03-21,53.78,79.64,9.14,16.79,20.29,40.96,2.66,7.19,15.17,0.0,,,124.0,Moderate
Gurugram,2018-10-05,157.04,261.61,47.53,16.88,31.71,,1.51,10.76,54.69,4.11,,,286.0,Poor
Jaipur,2019-08-11,14.15,39.86,7.27,15.62,18.86,25.69,0.63,9.93,23.46,0.21,2.83,,51.0,Satisfactory
Mumbai,2020-03-29,23.43,66.1,6.46,9.89,16.35,9.98,0.42,7.27,47.85,4.05,,,78.0,Satisfactory
Mumbai,2020-04-05,27.36,73.53,10.76,8.48,18.47,8.25,0.44,6.67,28.81,3.65,,,78.0,Satisfactory
Delhi,2017-11-11,363.77,511.44,78.16,78.61,117.92,90.64,2.32,17.8,95.54,8.39,32.33,0.06,471.0,Severe
Chennai,2018-11-15,47.01,,9.26,16.54,24.8,95.63,0.99,10.97,25.99,0.0,0.55,,135.0,Moderate
Hyderabad,2017-04-11,77.94,235.99,13.35,52.07,16.81,33.95,0.23,30.86,41.49,0.48,2.44,0.33,192.0,Moderate
Brajrajnagar,2019-05-05,13.62,28.94,,,0.0,,0.0,,,0.0,,,99.0,Satisfactory
Mumbai,2020-01-13,68.39,120.46,18.8,29.65,47.02,23.91,0.84,6.73,28.54,5.24,,,178.0,Moderate
Lucknow,2016-10-28,141.16,,73.74,67.32,6.24,,2.79,9.46,41.48,0.6,2.75,,308.0,Very Poor
Delhi,2018-06-15,153.28,613.34,12.05,24.61,29.31,26.27,0.7,7.31,40.15,2.98,10.64,0.0,593.0,Severe
Patna,2018-07-28,44.28,,27.56,62.4,34.55,,0.99,44.84,38.21,2.6,40.5,11.95,92.0,Satisfactory
Brajrajnagar,2019-05-19,78.6,189.46,,,0.0,,0.0,,,0.0,,,143.0,Moderate
Visakhapatnam,2020-01-06,48.21,87.02,2.89,21.46,13.76,12.39,0.96,9.91,64.14,3.4,5.32,0.75,72.0,Satisfactory
Hyderabad,2017-11-21,44.65,87.99,10.73,39.07,28.86,15.12,0.81,8.34,40.93,5.34,21.33,6.5,106.0,Moderate
Brajrajnagar,2019-05-27,58.45,138.62,9.09,20.3,25.04,41.92,3.17,7.38,17.3,0.0,,,136.0,Moderate
Jorapokhar,2018-08-26,,146.81,6.7,7.21,,6.53,0.43,42.26,16.27,,,,146.0,Moderate
Brajrajnagar,2019-06-10,58.33,112.5,7.11,12.95,4.76,47.42,0.99,6.91,41.28,0.0,,,115.0,Moderate
Kolkata,2020-03-24,33.21,52.19,5.56,13.92,19.53,19.63,0.52,9.68,48.07,3.4,7.69,0.66,88.0,Satisfactory
Mumbai,2015-10-10,,,,,32.81,,0.0,,,0.0,0.0,0.0,,
Chennai,2016-03-02,69.55,,8.44,10.84,10.49,28.01,1.42,13.03,41.66,2.65,2.04,,196.0,Moderate
Visakhapatnam,2017-02-28,67.1,124.23,19.87,32.02,33.1,10.23,1.17,10.37,31.9,3.33,6.39,1.05,151.0,Moderate
Delhi,2018-04-17,81.97,260.67,35.67,57.84,69.28,39.2,1.56,13.57,49.19,3.36,3.77,0.0,266.0,Poor
Brajrajnagar,2019-07-24,16.9,35.71,6.6,11.57,8.05,77.62,1.24,1.26,10.77,0.0,,,84.0,Satisfactory
Thiruvananthapuram,2018-07-06,18.6,46.16,3.02,8.43,6.94,2.39,0.78,6.89,31.54,,,,51.0,Satisfactory
Chennai,2020-02-01,32.4,50.04,8.9,13.12,16.95,46.18,0.86,9.86,28.75,0.27,0.0,,63.0,Satisfactory
Brajrajnagar,2019-08-04,9.51,18.82,5.28,10.73,6.95,76.43,1.78,1.08,4.09,0.0,,,96.0,Satisfactory
Hyderabad,2015-02-09,,,4.38,16.54,20.91,,0.32,3.67,42.7,0.39,3.25,0.8,,
Coimbatore,2020-03-02,37.11,50.99,0.5,38.17,38.67,,0.83,8.34,62.12,0.0,0.0,,84.0,Satisfactory
Patna,2019-09-20,46.77,,32.86,75.07,50.24,,1.53,52.74,,8.99,36.85,34.57,101.0,Moderate
Brajrajnagar,2019-09-14,27.59,56.59,6.23,11.07,9.89,44.38,1.92,8.95,4.45,1.16,,,102.0,Moderate
Patna,2020-03-30,35.36,92.03,7.69,55.75,24.29,12.52,0.53,11.76,15.52,0.77,3.92,0.63,92.0,Satisfactory
Mumbai,2017-09-28,,,,,,,0.0,,,0.0,0.0,0.0,,
Chennai,2020-05-22,23.02,,6.7,11.32,17.82,38.67,0.95,6.39,60.89,0.15,0.0,,102.0,Moderate
Chennai,2016-08-31,28.6,,7.66,15.15,18.18,,1.44,4.53,15.76,0.93,3.84,,189.0,Moderate
Thiruvananthapuram,2020-03-27,29.67,52.78,3.34,8.37,11.17,3.86,0.96,4.42,53.93,,,,74.0,Satisfactory
Jaipur,2018-03-28,49.92,145.62,10.75,34.58,40.83,19.53,0.86,11.31,43.54,0.71,1.7,,140.0,Moderate
Delhi,2020-05-16,81.87,151.8,6.11,26.17,19.89,27.62,0.99,16.19,63.12,1.61,11.64,0.15,175.0,Moderate
Jorapokhar,2018-12-20,,493.13,7.59,7.77,,6.66,,65.28,13.96,,,,420.0,Severe
Brajrajnagar,2019-10-16,53.11,115.38,7.74,6.34,11.96,12.14,2.12,9.07,6.24,0.12,,,116.0,Moderate
Lucknow,2015-03-07,,,13.33,21.08,4.22,,11.55,,26.71,2.61,3.61,,,
Talcher,2017-12-27,,,,,,,1.68,,0.15,,,,,
Thiruvananthapuram,2019-04-02,44.11,82.12,0.86,4.98,3.27,2.59,0.77,1.58,46.11,,,,80.0,Satisfactory
Delhi,2018-12-17,182.78,322.5,70.9,58.08,94.61,50.27,1.93,16.14,32.85,6.06,44.09,0.95,338.0,Very Poor
Mumbai,2017-07-08,,,,,,,0.0,,,0.0,0.0,0.0,,
Gurugram,2016-04-16,107.76,,18.76,47.93,25.07,,1.63,12.52,17.46,,,,276.0,Poor
Jaipur,2017-12-24,70.37,145.27,58.21,48.02,19.04,23.84,0.0,7.95,51.36,6.13,6.06,,147.0,Moderate
Delhi,2017-10-21,213.12,317.52,42.71,50.13,49.3,50.8,1.46,20.55,34.52,0.88,4.02,0.07,404.0,Severe
Delhi,2016-04-19,129.06,311.93,35.74,63.21,99.16,28.32,1.52,35.73,98.35,6.73,17.39,,301.0,Very Poor
Hyderabad,2015-10-03,36.56,63.06,3.06,20.11,15.07,18.05,0.64,7.58,19.16,1.2,6.4,0.44,75.0,Satisfactory
Chennai,2019-04-01,68.09,,6.55,12.5,19.02,1.34,0.98,6.34,19.13,0.02,0.0,,130.0,Moderate
Chennai,2018-07-24,49.87,,9.38,20.72,16.3,81.33,0.81,6.18,19.22,0.0,2.52,,87.0,Satisfactory
Visakhapatnam,2019-02-10,76.17,,4.18,31.31,20.05,14.0,0.82,5.9,42.82,1.38,1.92,0.58,147.0,Moderate
Brajrajnagar,2019-12-01,70.08,136.96,,,0.0,,0.0,,,0.0,,,147.0,Moderate
Delhi,2019-03-01,93.83,181.26,37.55,48.87,60.61,30.2,1.17,15.81,37.75,3.02,33.92,0.72,222.0,Poor
Jaipur,2017-10-25,121.26,241.74,31.07,36.99,60.91,30.4,1.02,8.3,60.92,5.46,12.42,,246.0,Poor
Lucknow,2020-04-14,80.7,,4.96,25.73,17.62,15.29,0.88,7.33,22.11,22.36,12.04,,157.0,Moderate
Jorapokhar,2019-03-22,38.02,90.59,9.26,9.53,,6.31,0.0,9.02,25.05,,,,107.0,Moderate
Gurugram,2016-05-26,113.01,,1.93,5.86,4.93,,0.33,3.05,18.11,,,,203.0,Poor
Lucknow,2018-07-07,96.52,,11.28,30.29,25.02,38.86,0.9,8.27,45.35,0.07,0.07,,195.0,Moderate
Lucknow,2017-07-15,57.07,,8.81,15.99,,,1.59,3.67,14.93,0.5,1.68,,96.0,Satisfactory
Lucknow,2018-06-29,40.13,,11.46,25.51,21.22,36.82,0.9,7.9,21.56,0.04,0.15,,93.0,Satisfactory
Brajrajnagar,2020-01-01,42.75,81.36,17.53,18.45,27.64,54.21,1.19,2.86,40.09,0.0,,,114.0,Moderate
Chennai,2017-02-08,80.59,,8.97,20.01,16.96,,0.03,3.62,37.86,0.19,0.05,,183.0,Moderate
Brajrajnagar,2020-01-05,67.62,129.98,32.76,9.65,41.22,67.9,1.45,3.08,25.55,0.0,,,128.0,Moderate
Jaipur,2018-03-30,60.9,165.81,11.89,35.24,42.69,19.86,0.72,11.24,66.68,0.59,1.38,,151.0,Moderate
Brajrajnagar,2020-01-09,76.66,108.79,22.1,10.8,29.92,40.28,1.52,4.14,24.27,0.0,,,112.0,Moderate
Brajrajnagar,2020-01-17,101.29,189.61,25.28,25.34,43.24,73.69,0.86,6.45,28.69,0.0,,,250.0,Poor
Brajrajnagar,2020-01-21,83.39,158.93,28.64,31.01,37.68,82.8,0.87,5.69,24.53,0.32,,,146.0,Moderate
Delhi,2018-04-16,119.75,334.05,51.52,76.17,79.53,46.53,2.51,21.02,55.85,4.66,6.12,0.0,296.0,Poor
Brajrajnagar,2020-01-27,70.6,145.59,22.81,22.61,17.64,43.44,0.39,4.98,41.49,0.0,,,112.0,Moderate
Delhi,2015-01-09,201.66,397.43,19.18,38.56,45.6,140.6,11.09,3.48,32.94,5.25,11.12,5.26,375.0,Very Poor
Delhi,2018-12-10,264.63,453.77,89.36,66.58,121.45,55.63,2.75,16.74,42.51,8.92,57.53,5.42,431.0,Severe
Delhi,2019-06-27,65.3,230.98,17.87,39.94,38.24,29.35,1.16,13.46,46.84,2.8,22.59,0.34,169.0,Moderate
Patna,2016-01-24,302.58,,54.77,41.38,96.15,,2.12,2.3,14.04,0.76,1.48,1.24,454.0,Severe
Hyderabad,2018-04-28,39.85,86.22,2.74,30.66,18.35,11.79,0.52,6.84,46.38,0.65,2.33,0.51,94.0,Satisfactory
Visakhapatnam,2017-10-08,7.79,30.0,1.67,,0.03,0.2,0.11,8.01,7.6,0.36,1.18,0.21,,
Delhi,2015-08-11,77.04,137.74,31.89,49.43,215.75,41.69,2.11,6.23,62.67,2.94,10.85,,283.0,Poor
Talcher,2018-06-26,36.11,142.65,,,0.0,,2.27,43.27,,0.0,0.0,,113.0,Moderate
Gurugram,2020-03-19,80.27,200.51,24.1,28.31,36.81,51.6,1.23,19.95,50.39,6.14,7.35,19.57,175.0,Moderate
Jaipur,2020-03-12,43.86,122.98,7.65,40.09,40.12,38.84,0.86,11.69,53.33,1.51,24.66,,104.0,Moderate
Brajrajnagar,2020-03-09,66.18,39.13,10.16,14.48,8.85,111.94,0.07,5.07,55.49,1.03,,,91.0,Satisfactory
Patna,2018-07-02,55.72,,16.48,76.11,29.72,,1.1,40.03,38.71,2.78,38.58,11.66,97.0,Satisfactory
Brajrajnagar,2020-03-20,,,,,,,,,,,,,115.0,Moderate
Gurugram,2017-03-11,50.16,,7.29,17.71,,,0.5,6.47,43.13,0.04,3.9,,70.0,Satisfactory
Visakhapatnam,2019-07-08,26.75,100.5,10.06,35.87,27.26,5.77,0.59,23.57,7.95,3.32,6.01,1.49,128.0,Moderate
Hyderabad,2017-07-10,15.0,39.94,7.91,17.03,7.62,8.73,0.19,7.42,29.39,0.38,1.83,1.27,60.0,Satisfactory
Lucknow,2015-01-24,,,4.61,12.79,3.8,,6.83,,45.87,2.47,4.42,,,
Mumbai,2017-03-12,,,,,,,0.0,,,0.0,0.0,0.0,,
Hyderabad,2017-01-12,115.47,212.64,11.78,55.94,13.1,30.92,0.0,55.61,51.68,0.08,1.87,1.46,236.0,Poor
Mumbai,2018-11-04,37.39,78.33,27.56,30.41,57.99,,1.71,13.1,55.14,1.89,,,100.0,Satisfactory
Guwahati,2019-09-10,22.01,45.15,10.77,11.61,30.14,2.32,0.57,12.4,16.13,0.0,,,51.0,Satisfactory
Mumbai,2017-02-02,,,,,,,0.0,,,0.0,0.0,0.0,,
Gurugram,2018-10-27,222.63,264.11,155.9,68.92,165.51,,1.1,12.69,40.89,7.36,4.87,,390.0,Very Poor
Patna,2015-07-18,,,14.25,14.27,28.49,,2.09,0.97,12.37,0.25,1.83,0.63,,
Talcher,2018-11-27,110.22,528.3,21.49,0.32,21.42,6.88,1.92,26.37,8.15,,,,525.0,Severe
Visakhapatnam,2018-07-20,27.9,67.82,24.2,39.37,40.61,9.28,0.55,5.16,7.57,5.45,18.97,4.8,63.0,Satisfactory
Hyderabad,2018-03-29,62.27,135.91,4.41,48.19,28.94,20.47,0.91,9.33,48.28,2.01,10.48,3.44,122.0,Moderate
Gurugram,2016-03-17,894.75,,4.46,48.76,17.45,,1.43,13.43,37.98,,,,,
Mumbai,2019-05-10,12.8,49.69,23.09,11.68,34.78,,1.75,24.35,18.84,0.22,,,89.0,Satisfactory
Brajrajnagar,2020-05-31,30.4,74.06,16.55,0.49,13.63,3.19,0.66,7.07,36.01,0.0,,,73.0,Satisfactory
Brajrajnagar,2020-06-02,57.78,97.36,16.02,0.52,15.32,3.23,0.57,5.93,57.67,0.0,,,131.0,Moderate
Patna,2019-06-22,33.43,,27.12,62.72,30.12,,1.63,41.78,40.62,1.07,6.55,4.72,108.0,Moderate
Delhi,2019-06-13,52.66,189.69,13.33,34.53,31.46,30.0,1.03,11.79,52.93,1.96,17.35,0.29,189.0,Moderate
Brajrajnagar,2020-06-12,34.71,90.12,,,0.0,,0.63,6.83,15.55,0.0,,,76.0,Satisfactory
Shillong,2019-10-14,17.79,31.72,1.19,3.55,1.48,3.65,0.31,6.44,35.82,3.6,3.79,,46.0,Good
Jorapokhar,2018-10-30,,192.25,6.83,7.0,,6.64,0.0,,19.4,,,,179.0,Moderate
Mumbai,2018-03-18,,,,,60.39,,1.36,,,0.0,0.0,0.0,,
Mumbai,2016-05-12,,,,,8.19,,0.0,,,0.0,0.0,0.0,,
Chennai,2016-06-28,60.36,,6.84,13.17,14.93,71.5,0.82,3.5,28.09,5.08,17.47,,86.0,Satisfactory
Chennai,2019-08-01,34.12,39.61,8.25,16.49,22.86,27.36,0.83,5.89,62.67,1.03,2.37,,105.0,Moderate
Gurugram,2019-09-23,25.25,65.37,6.38,7.34,8.39,,1.74,10.1,22.41,2.0,5.99,,72.0,Satisfactory
Thiruvananthapuram,2019-09-18,9.92,22.19,1.08,3.57,1.95,1.24,0.85,1.09,19.97,,,,57.0,Satisfactory
Chandigarh,2019-09-02,13.62,87.4,8.15,4.28,12.15,0.78,0.55,10.12,45.86,3.42,0.33,4.15,,
Chandigarh,2019-09-04,34.05,90.68,16.53,9.83,25.86,1.68,0.93,4.27,17.23,5.27,0.89,21.98,96.0,Satisfactory
Chandigarh,2019-09-08,,64.62,8.64,3.06,4.68,1.53,0.49,8.71,23.08,9.04,1.93,4.64,88.0,Satisfactory
Coimbatore,2020-02-10,36.0,45.45,0.4,30.57,30.97,,0.19,9.32,50.77,0.0,0.0,,64.0,Satisfactory
Lucknow,2015-01-05,,,2.32,12.27,4.22,,13.34,169.48,20.6,2.49,4.78,,,
Patna,2020-04-27,19.03,50.03,77.24,14.17,57.37,11.3,0.43,9.83,23.31,0.66,3.22,0.16,109.0,Moderate
Hyderabad,2018-06-12,29.92,88.06,6.62,23.7,17.8,16.42,0.66,10.11,17.16,0.9,6.5,1.45,70.0,Satisfactory
Chennai,2018-12-12,86.54,,14.93,23.86,37.55,37.36,1.04,12.46,30.5,0.13,0.28,,195.0,Moderate
Coimbatore,2019-12-03,21.13,34.41,11.93,25.12,37.04,5.15,0.72,11.67,19.13,0.01,0.01,,48.0,Good
Chennai,2020-06-03,20.61,13.84,8.01,9.41,16.64,44.45,1.01,4.04,59.22,0.1,0.08,,76.0,Satisfactory
Chandigarh,2019-10-04,30.27,73.77,7.99,8.1,10.54,5.76,0.46,18.14,16.87,4.5,2.51,1.64,74.0,Satisfactory
Lucknow,2016-02-23,94.93,,7.04,39.06,4.22,,1.45,6.18,69.74,4.83,7.28,,190.0,Moderate
Mumbai,2019-07-26,11.83,41.53,21.56,10.47,32.01,12.09,0.27,8.06,14.63,3.58,,,59.0,Satisfactory
Thiruvananthapuram,2019-04-23,14.08,28.42,1.56,5.06,2.94,3.5,0.72,1.59,60.65,,,,70.0,Satisfactory
Patna,2018-01-09,247.38,,22.22,43.78,25.19,,2.5,52.83,30.75,0.7,3.1,1.61,438.0,Severe
Hyderabad,2016-12-01,58.86,97.97,10.58,54.03,10.45,31.73,0.38,23.1,49.67,0.02,0.15,0.12,103.0,Moderate
Chandigarh,2019-10-27,122.16,180.25,7.8,16.3,11.84,7.79,0.73,9.92,17.49,3.04,5.9,0.81,253.0,Poor
Jorapokhar,2018-11-12,,388.77,7.18,7.27,,6.64,0.0,,30.43,,,,308.0,Very Poor
Gurugram,2020-02-21,49.47,79.23,10.11,13.52,16.98,,1.82,11.28,37.34,2.0,6.03,,145.0,Moderate
Jaipur,2017-08-26,34.1,111.8,2.62,31.13,,16.64,0.65,8.04,21.13,0.0,0.4,,91.0,Satisfactory
Chandigarh,2019-11-21,84.5,144.04,,,,,0.93,12.07,8.79,9.14,1.96,1.16,179.0,Moderate
Chennai,2018-08-13,38.03,,9.84,20.26,23.9,15.54,0.86,6.47,13.44,0.0,4.94,,60.0,Satisfactory
Jaipur,2019-11-09,83.04,144.05,5.47,35.61,33.51,37.13,0.77,10.93,62.47,1.92,8.47,,220.0,Poor
Thiruvananthapuram,2020-03-06,30.49,58.67,10.1,19.07,25.21,11.85,0.73,4.42,27.06,,,,76.0,Satisfactory
Chandigarh,2019-11-30,55.52,105.75,27.53,10.22,27.17,5.0,0.77,10.78,8.14,7.55,0.45,0.17,92.0,Satisfactory
Visakhapatnam,2016-12-22,67.26,102.33,36.66,77.47,64.63,17.05,1.84,21.77,51.71,10.26,13.83,12.15,120.0,Moderate
Chandigarh,2019-12-10,90.07,153.17,27.56,20.88,32.57,35.75,0.86,11.91,8.73,3.3,0.43,1.0,218.0,Poor
Hyderabad,2018-04-24,33.09,95.19,3.63,35.48,21.62,13.69,0.54,6.92,51.74,0.87,5.04,1.36,90.0,Satisfactory
Thiruvananthapuram,2019-05-17,22.57,65.88,1.48,4.94,2.81,2.28,3.31,4.11,32.72,,,,121.0,Moderate
Mumbai,2020-02-18,88.15,201.4,40.77,61.16,101.97,23.17,1.25,12.09,51.79,11.52,,,217.0,Poor
Chandigarh,2019-12-23,41.79,83.61,6.97,12.09,11.87,40.76,0.66,6.83,8.97,4.17,0.22,0.69,80.0,Satisfactory
Chennai,2019-02-12,56.04,,4.77,10.73,15.5,64.94,1.01,13.74,57.84,0.06,1.14,,126.0,Moderate
Patna,2018-07-30,36.94,,8.27,47.85,17.41,,0.79,21.96,60.49,1.88,31.58,8.43,81.0,Satisfactory
Jorapokhar,2020-01-16,75.36,269.38,8.72,9.05,,6.45,,29.71,52.86,,,,242.0,Poor
Lucknow,2017-05-05,140.85,,12.5,57.5,,,1.38,9.81,105.68,2.0,5.18,,302.0,Very Poor
Chandigarh,2020-01-06,37.92,65.35,10.22,12.04,14.32,38.35,0.57,9.79,6.99,5.4,0.14,0.98,85.0,Satisfactory
Chandigarh,2020-01-07,28.87,48.29,29.12,11.69,29.7,39.27,0.79,8.73,8.44,6.69,0.18,1.02,56.0,Satisfactory
Lucknow,2017-05-20,122.47,,9.2,34.29,6.24,,1.18,3.82,15.7,2.49,3.97,,326.0,Very Poor
Lucknow,2017-10-24,199.31,,59.11,75.27,70.3,27.82,1.76,21.03,26.58,2.43,5.71,,353.0,Very Poor
Visakhapatnam,2020-04-29,7.81,46.54,1.73,18.79,10.82,7.96,0.11,8.02,20.17,2.31,9.84,1.25,49.0,Good
Chandigarh,2020-01-22,41.75,93.67,18.17,12.43,21.1,48.99,0.73,7.32,6.54,6.48,0.46,0.91,112.0,Moderate
Chandigarh,2020-01-24,27.35,82.96,1.26,13.16,7.67,48.75,0.54,5.84,14.54,4.31,0.11,0.58,75.0,Satisfactory
Jorapokhar,2019-07-23,,26.67,8.62,9.19,,6.26,1.48,4.6,4.47,,,,98.0,Satisfactory
Chandigarh,2020-02-08,56.44,94.22,9.91,15.27,15.03,37.51,0.67,7.94,10.93,5.92,0.24,0.79,91.0,Satisfactory
Chandigarh,2020-02-10,58.08,109.57,25.78,18.27,30.22,26.54,0.89,8.69,10.81,6.72,1.58,3.27,109.0,Moderate
Ernakulam,2020-06-23,14.8,38.28,5.81,2.19,3.68,5.46,2.51,2.62,,0.52,1.76,0.39,110.0,Moderate
Gurugram,2018-07-04,54.79,,8.75,21.43,22.61,,0.62,10.57,30.06,0.56,,,93.0,Satisfactory
Thiruvananthapuram,2019-03-16,44.04,88.36,0.95,7.15,4.39,4.09,0.83,5.28,66.07,,,,94.0,Satisfactory
Lucknow,2017-12-04,210.11,,29.32,68.83,60.04,53.82,1.48,9.54,27.96,1.39,1.63,,366.0,Very Poor
Lucknow,2016-05-01,101.39,,5.08,74.63,4.22,,1.51,8.97,80.96,1.89,4.37,,261.0,Poor
Gurugram,2019-04-02,76.87,181.59,7.6,8.46,9.03,,0.21,13.35,36.84,0.0,0.0,,161.0,Moderate
Gurugram,2020-04-25,26.55,63.78,4.25,12.23,10.32,40.59,0.58,8.55,73.49,6.04,3.38,2.88,121.0,Moderate
Patna,2015-09-30,,,29.14,31.05,60.19,,1.07,5.89,10.46,0.27,1.53,0.59,,
Chennai,2019-03-29,38.04,,7.99,15.39,26.66,1.76,0.85,6.68,41.51,0.0,0.0,,73.0,Satisfactory
Hyderabad,2017-06-17,13.07,35.43,7.13,16.86,8.45,5.11,0.23,4.67,52.04,0.05,0.68,0.23,94.0,Satisfactory
Talcher,2019-04-12,52.99,221.52,14.22,14.97,22.56,6.52,1.72,25.19,9.69,0.0,,,170.0,Moderate
Jorapokhar,2018-07-07,,113.33,6.41,6.78,,6.57,0.3,22.49,7.79,,,,123.0,Moderate
Chandigarh,2020-04-12,15.62,44.12,1.34,10.16,6.38,33.38,0.51,12.02,27.2,3.32,0.62,1.13,46.0,Good
Hyderabad,2020-03-17,25.08,69.94,10.63,29.65,22.98,12.91,0.47,3.98,20.94,1.99,11.57,0.91,67.0,Satisfactory
Hyderabad,2019-01-09,74.7,164.93,18.53,71.55,51.58,18.51,0.94,24.2,28.57,6.74,51.33,16.8,146.0,Moderate
Jorapokhar,2018-07-28,,91.23,7.13,6.97,,6.71,0.3,18.95,8.24,,,,76.0,Satisfactory
Visakhapatnam,2019-04-21,25.62,86.99,20.55,44.16,40.2,6.25,0.79,2.61,7.01,3.47,9.56,1.7,79.0,Satisfactory
Visakhapatnam,2018-02-10,52.48,119.12,12.38,38.01,30.27,13.99,0.59,8.76,15.79,7.64,13.03,2.86,99.0,Satisfactory
Guwahati,2020-05-05,26.98,41.37,3.15,9.76,7.09,5.28,0.39,14.5,30.28,32.96,,,49.0,Good
Thiruvananthapuram,2018-04-09,20.2,39.62,1.7,9.04,6.2,4.61,0.86,4.92,52.8,,,,126.0,Moderate
