도시,날짜,PM25,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,벤젠,톨루엔,자일렌,AQI,AQI등급
Chennai,2018-03-25,51.92,,8.23,11.45,7.91,25.24,1.11,3.54,25.78,1.2,1.99,,117.0,Moderate
Kolkata,2020-03-15,23.34,55.65,7.32,26.71,33.42,23.08,0.54,11.89,47.47,3.34,9.39,1.0,92.0,Satisfactory
Mumbai,2019-08-15,11.75,47.84,23.11,10.33,33.42,10.23,0.53,9.53,12.32,1.3,,,70.0,Satisfactory
Lucknow,2017-10-01,61.56,,12.61,26.32,16.22,16.68,0.8,6.78,23.32,2.33,3.47,,140.0,Moderate
Brajrajnagar,2020-01-01,42.75,81.36,17.53,18.45,27.64,54.21,1.19,2.86,40.09,0.0,,,114.0,Moderate
Patna,2015-12-01,247.61,,99.48,32.13,131.53,,3.0,5.91,13.58,0.48,1.5,1.22,394.0,Very Poor
Chennai,2017-02-08,80.59,,8.97,20.01,16.96,,0.03,3.62,37.86,0.19,0.05,,183.0,Moderate
Brajrajnagar,2020-01-04,58.33,97.03,25.16,12.74,31.73,68.52,1.33,3.84,20.75,0.0,,,77.0,Satisfactory
Brajrajnagar,2020-01-05,67.62,129.98,32.76,9.65,41.22,67.9,1.45,3.08,25.55,0.0,,,128.0,Moderate
Brajrajnagar,2020-01-06,49.74,108.41,26.25,15.99,34.79,70.72,1.45,3.32,26.9,0.0,,,108.0,Moderate
Delhi,2018-06-21,76.98,273.16,11.17,34.82,35.93,38.44,0.75,9.73,66.75,3.89,11.19,0.0,221.0,Poor
Jaipur,2018-03-30,60.9,165.81,11.89,35.24,42.69,19.86,0.72,11.24,66.68,0.59,1.38,,151.0,Moderate
Brajrajnagar,2020-01-09,76.66,108.79,22.1,10.8,29.92,40.28,1.52,4.14,24.27,0.0,,,112.0,Moderate
Kolkata,2020-06-17,14.57,41.37,3.92,12.68,16.77,9.69,0.39,5.29,21.46,2.96,15.84,0.95,50.0,Good
Gurugram,2019-05-26,61.49,122.82,21.01,18.81,32.75,,0.55,14.94,51.54,0.0,0.0,,96.0,Satisfactory
Brajrajnagar,2020-01-12,,,24.97,19.02,36.85,42.34,1.71,4.11,30.9,0.0,,,,
Talcher,2019-11-18,101.99,282.31,10.25,8.1,17.85,5.85,2.3,42.04,12.29,0.0,,,199.0,Moderate
Brajrajnagar,2020-01-14,125.88,263.62,31.39,23.2,43.61,77.03,1.29,5.63,38.55,53.94,,,,
Jaipur,2018-03-09,32.75,93.2,8.88,39.37,45.3,23.9,0.68,10.32,66.18,0.82,4.06,,99.0,Satisfactory
Hyderabad,2016-05-22,34.45,87.0,8.08,22.97,22.12,22.35,0.67,5.71,18.1,0.33,2.46,0.42,93.0,Satisfactory
Brajrajnagar,2020-01-17,101.29,189.61,25.28,25.34,43.24,73.69,0.86,6.45,28.69,0.0,,,250.0,Poor
Lucknow,2019-09-29,16.06,,8.86,16.65,15.95,40.1,0.67,3.02,23.23,0.7,4.41,,52.0,Satisfactory
Mumbai,2019-05-23,25.61,55.67,37.17,13.9,51.08,,1.78,11.83,17.17,0.17,,,93.0,Satisfactory
Brajrajnagar,2020-01-20,69.42,125.86,15.35,22.11,27.38,89.04,0.87,4.62,37.69,1.1,,,160.0,Moderate
Brajrajnagar,2020-01-21,83.39,158.93,28.64,31.01,37.68,82.8,0.87,5.69,24.53,0.32,,,146.0,Moderate
Jorapokhar,2018-03-24,,167.69,9.68,10.28,,6.83,0.36,123.19,16.77,,,,197.0,Moderate
Coimbatore,2020-03-30,28.19,29.07,0.72,65.41,66.12,,0.61,7.13,38.04,0.0,0.04,,,
Delhi,2018-04-16,119.75,334.05,51.52,76.17,79.53,46.53,2.51,21.02,55.85,4.66,6.12,0.0,296.0,Poor
Kolkata,2019-11-17,91.89,178.88,67.3,53.58,119.98,27.14,1.31,13.74,34.36,29.2,54.82,4.76,207.0,Poor
Delhi,2018-03-13,109.22,245.66,41.54,56.5,73.67,42.23,1.54,17.22,43.79,1.87,4.78,0.0,241.0,Poor
Brajrajnagar,2020-01-27,70.6,145.59,22.81,22.61,17.64,43.44,0.39,4.98,41.49,0.0,,,112.0,Moderate
Brajrajnagar,2020-01-28,74.93,153.51,25.59,21.22,38.89,47.77,0.88,5.54,27.18,0.0,,,139.0,Moderate
Gurugram,2017-02-13,182.88,,6.77,7.82,,,0.71,5.05,33.96,0.03,3.25,,368.0,Very Poor
Coimbatore,2019-09-02,10.99,16.31,7.94,9.74,17.69,2.13,1.6,8.24,17.71,0.01,0.0,,90.0,Satisfactory
Talcher,2018-08-31,11.4,34.2,53.97,,37.83,23.39,2.72,14.96,19.58,0.0,0.0,,,
Brajrajnagar,2020-02-01,54.18,127.55,16.08,16.45,26.96,46.7,0.85,4.43,34.02,0.0,,,116.0,Moderate
Brajrajnagar,2020-02-02,52.62,99.77,10.55,20.67,21.78,62.71,0.89,3.77,43.07,0.0,,,119.0,Moderate
Hyderabad,2019-06-04,24.01,54.95,1.65,23.84,13.87,12.54,0.42,4.5,49.99,0.8,4.6,2.79,75.0,Satisfactory
Chennai,2016-02-16,80.38,,7.92,12.43,16.3,6.53,1.57,2.38,19.19,3.62,8.96,,160.0,Moderate
Brajrajnagar,2020-02-05,65.97,117.63,12.51,17.13,21.63,65.64,0.84,8.81,24.26,0.51,,,118.0,Moderate
Delhi,2015-01-09,201.66,397.43,19.18,38.56,45.6,140.6,11.09,3.48,32.94,5.25,11.12,5.26,375.0,Very Poor
Jorapokhar,2020-05-28,48.21,155.98,24.97,10.14,,9.36,0.96,22.53,28.13,,,,142.0,Moderate
Delhi,2015-01-15,166.19,283.93,47.91,56.7,79.73,124.64,10.81,6.94,43.25,6.98,20.55,3.08,340.0,Very Poor
Delhi,2018-12-10,264.63,453.77,89.36,66.58,121.45,55.63,2.75,16.74,42.51,8.92,57.53,5.42,431.0,Severe
Brajrajnagar,2020-02-10,64.57,148.99,16.9,19.61,30.05,53.95,0.02,5.27,36.5,0.19,,,129.0,Moderate
Chennai,2017-12-27,82.28,,10.49,23.92,19.01,249.49,0.1,13.05,58.63,1.83,2.53,,186.0,Moderate
Chennai,2019-08-30,22.87,39.16,7.53,14.85,22.38,20.91,0.73,6.61,59.16,1.56,0.86,,101.0,Moderate
Brajrajnagar,2020-02-13,78.7,184.84,21.65,27.35,40.68,52.49,0.05,6.66,32.06,3.52,,,177.0,Moderate
Delhi,2019-06-27,65.3,230.98,17.87,39.94,38.24,29.35,1.16,13.46,46.84,2.8,22.59,0.34,169.0,Moderate
Delhi,2015-07-06,60.27,143.86,15.17,44.07,109.71,38.68,1.1,7.91,58.07,1.08,3.78,,298.0,Poor
Delhi,2015-05-29,106.61,275.6,37.21,64.94,87.55,41.74,8.48,12.9,76.1,1.94,5.71,,414.0,Severe
Patna,2018-06-08,44.22,,15.72,67.95,27.75,,0.95,35.82,65.12,5.39,54.93,25.25,115.0,Moderate
Patna,2016-01-24,302.58,,54.77,41.38,96.15,,2.12,2.3,14.04,0.76,1.48,1.24,454.0,Severe
Hyderabad,2018-04-28,39.85,86.22,2.74,30.66,18.35,11.79,0.52,6.84,46.38,0.65,2.33,0.51,94.0,Satisfactory
Visakhapatnam,2017-10-08,7.79,30.0,1.67,,0.03,0.2,0.11,8.01,7.6,0.36,1.18,0.21,,
Delhi,2015-08-11,77.04,137.74,31.89,49.43,215.75,41.69,2.11,6.23,62.67,2.94,10.85,,283.0,Poor
Brajrajnagar,2020-02-22,91.15,180.05,15.6,23.05,32.29,95.81,0.05,7.63,37.78,0.0,,,140.0,Moderate
Gurugram,2016-01-23,87.51,,15.75,8.25,14.43,,0.45,8.05,13.38,,,,202.0,Poor
Hyderabad,2016-01-25,69.02,103.83,7.99,6.65,12.84,10.58,1.25,9.03,42.29,0.56,3.21,0.12,148.0,Moderate
Brajrajnagar,2020-02-26,50.29,70.42,12.95,15.66,18.65,91.61,0.04,3.39,31.36,0.0,,,67.0,Satisfactory
Gurugram,2017-01-17,158.05,,5.38,10.25,,,0.64,4.7,14.22,2.71,26.92,,345.0,Very Poor
Delhi,2017-09-02,20.06,45.86,23.23,26.09,10.33,33.97,0.48,,25.0,0.12,0.0,,88.0,Satisfactory
Talcher,2018-06-26,36.11,142.65,,,0.0,,2.27,43.27,,0.0,0.0,,113.0,Moderate
Gurugram,2020-03-19,80.27,200.51,24.1,28.31,36.81,51.6,1.23,19.95,50.39,6.14,7.35,19.57,175.0,Moderate
Delhi,2017-12-06,120.91,210.21,23.19,51.02,68.08,45.92,1.65,20.88,43.68,2.94,8.36,0.12,330.0,Very Poor
Brajrajnagar,2020-03-03,74.94,100.99,6.7,20.74,7.82,78.26,0.03,8.69,52.39,0.0,,,199.0,Moderate
Guwahati,2019-11-09,46.15,72.78,14.02,11.2,34.99,3.08,0.77,10.01,17.91,2.67,,,84.0,Satisfactory
Brajrajnagar,2020-03-05,,32.15,9.74,17.88,20.37,98.3,0.04,4.57,32.64,0.0,,,60.0,Satisfactory
Gurugram,2019-11-04,219.51,319.29,8.14,33.71,28.36,,0.92,18.77,21.81,1.99,5.99,,448.0,Severe
Brajrajnagar,2020-03-07,,32.85,10.19,12.39,14.11,85.27,0.01,3.1,30.47,0.42,,,51.0,Satisfactory
Jaipur,2020-03-12,43.86,122.98,7.65,40.09,40.12,38.84,0.86,11.69,53.33,1.51,24.66,,104.0,Moderate
Brajrajnagar,2020-03-09,66.18,39.13,10.16,14.48,8.85,111.94,0.07,5.07,55.49,1.03,,,91.0,Satisfactory
Brajrajnagar,2020-03-10,25.66,25.78,14.65,18.54,21.54,85.45,0.26,3.82,31.53,1.09,,,66.0,Satisfactory
Lucknow,2019-09-02,36.07,,6.08,21.93,14.33,29.93,1.91,4.9,24.49,0.98,9.25,,102.0,Moderate
Brajrajnagar,2020-03-12,22.07,22.15,17.04,11.37,17.5,102.49,0.23,2.44,38.33,0.29,,,,
Patna,2016-06-05,56.37,,15.23,20.28,35.52,,1.24,6.61,21.05,0.15,0.71,0.3,128.0,Moderate
Lucknow,2019-11-04,382.96,,14.55,55.83,41.39,9.83,0.99,7.8,47.57,2.83,12.67,,453.0,Severe
Delhi,2016-10-31,434.92,521.21,181.22,113.21,174.25,95.27,2.36,71.56,153.52,9.61,21.68,,520.0,Severe
Mumbai,2017-04-19,,,,,,,0.0,,,0.0,0.0,0.0,,
Patna,2018-07-02,55.72,,16.48,76.11,29.72,,1.1,40.03,38.71,2.78,38.58,11.66,97.0,Satisfactory
Brajrajnagar,2020-03-19,57.92,132.86,25.4,4.77,29.44,16.6,0.3,4.08,45.05,0.45,,,141.0,Moderate
Brajrajnagar,2020-03-20,,,,,,,,,,,,,115.0,Moderate
Jorapokhar,2019-10-27,48.94,102.92,9.1,9.2,,6.36,,6.24,18.68,,,,97.0,Satisfactory
Hyderabad,2019-11-29,62.42,117.76,7.57,44.76,29.05,16.02,0.79,5.44,28.58,1.51,9.39,0.5,129.0,Moderate
Lucknow,2016-09-28,36.11,,10.32,14.55,6.24,,1.81,5.51,17.84,0.53,0.13,,96.0,Satisfactory
Patna,2019-01-18,337.78,,13.85,2.82,9.05,,2.48,31.11,29.4,3.98,26.24,14.33,482.0,Severe
Jaipur,2020-04-03,18.43,37.37,2.65,10.58,10.77,15.35,0.56,18.55,47.78,0.29,18.28,,74.0,Satisfactory
Patna,2016-09-28,79.44,,40.65,19.94,60.59,,1.46,5.83,10.24,0.15,0.66,0.47,187.0,Moderate
Lucknow,2018-08-03,42.01,,11.51,28.11,23.74,11.25,0.74,5.51,11.97,0.25,0.33,,75.0,Satisfactory
Gurugram,2017-03-11,50.16,,7.29,17.71,,,0.5,6.47,43.13,0.04,3.9,,70.0,Satisfactory
Coimbatore,2019-12-05,50.37,69.92,9.67,32.17,41.84,2.81,0.64,12.84,44.62,0.01,0.0,,70.0,Satisfactory
Brajrajnagar,2020-03-31,65.44,164.64,,,,58.15,0.28,4.92,60.83,0.13,,,128.0,Moderate
Mumbai,2017-01-15,,,,,,,0.0,,,,,,,
Visakhapatnam,2019-07-08,26.75,100.5,10.06,35.87,27.26,5.77,0.59,23.57,7.95,3.32,6.01,1.49,128.0,Moderate
Brajrajnagar,2020-04-03,71.91,187.2,,,,62.53,0.3,3.8,63.94,0.22,,,158.0,Moderate
Lucknow,2020-01-25,132.72,,24.44,77.48,64.83,5.5,1.68,11.22,28.27,3.98,8.78,,267.0,Poor
Lucknow,2017-01-05,197.95,,72.68,42.66,,,2.75,9.57,20.3,5.7,15.91,,357.0,Very Poor
Delhi,2016-01-20,272.1,415.38,25.73,56.67,73.35,40.44,1.84,14.75,100.12,3.93,7.77,,455.0,Severe
Brajrajnagar,2020-04-07,81.29,175.78,90.91,,0.0,61.88,0.31,4.64,59.52,0.28,,,,
Brajrajnagar,2020-04-08,51.22,93.4,288.55,,94.65,66.94,0.31,4.89,77.56,0.04,,,,
Brajrajnagar,2020-04-09,101.41,140.84,351.3,,227.8,57.4,0.41,5.74,33.27,0.06,,,,
Visakhapatnam,2020-04-01,30.43,76.29,9.9,33.1,25.65,5.35,0.11,7.39,23.15,4.61,11.32,1.81,64.0,Satisfactory
Lucknow,2015-12-20,216.6,,18.61,11.33,4.22,,5.87,4.8,55.72,0.44,1.35,,376.0,Very Poor
Brajrajnagar,2020-04-12,86.2,187.5,,,0.0,72.26,0.34,5.55,38.92,0.15,,,206.0,Poor
Hyderabad,2017-07-10,15.0,39.94,7.91,17.03,7.62,8.73,0.19,7.42,29.39,0.38,1.83,1.27,60.0,Satisfactory
Brajrajnagar,2020-04-14,89.36,218.21,,,0.0,,0.35,4.94,,0.13,,,174.0,Moderate
Jaipur,2018-03-23,40.63,99.92,7.92,29.49,33.29,19.85,0.79,7.61,69.35,0.39,0.88,,113.0,Moderate
Delhi,2017-11-21,178.08,253.38,32.84,54.75,75.18,40.58,1.52,15.02,57.13,4.37,10.71,0.1,341.0,Very Poor
Lucknow,2015-01-24,,,4.61,12.79,3.8,,6.83,,45.87,2.47,4.42,,,
Brajrajnagar,2020-04-18,77.66,168.5,,,0.0,,0.39,5.04,,0.1,,,207.0,Poor
Delhi,2016-09-30,84.33,179.81,20.59,65.05,61.77,32.18,1.01,15.0,87.95,1.03,5.39,,224.0,Poor
Coimbatore,2020-02-08,35.23,45.7,0.71,46.19,46.9,,0.17,7.45,52.14,0.0,0.0,,82.0,Satisfactory
Mumbai,2017-03-12,,,,,,,0.0,,,0.0,0.0,0.0,,
Brajrajnagar,2020-04-22,27.93,56.84,,,0.0,,0.38,4.96,,0.07,,,54.0,Satisfactory
Hyderabad,2017-01-12,115.47,212.64,11.78,55.94,13.1,30.92,0.0,55.61,51.68,0.08,1.87,1.46,236.0,Poor
Mumbai,2018-11-04,37.39,78.33,27.56,30.41,57.99,,1.71,13.1,55.14,1.89,,,100.0,Satisfactory
Brajrajnagar,2020-04-25,42.81,113.41,,,0.0,,0.35,5.02,,0.06,,,,
Brajrajnagar,2020-04-26,18.0,42.35,,,0.0,,0.35,4.59,,0.05,,,55.0,Satisfactory
Visakhapatnam,2018-08-20,21.84,53.92,15.32,37.9,32.61,23.04,1.05,13.16,14.54,5.19,14.47,5.84,,
Brajrajnagar,2020-04-28,36.72,84.46,,,0.0,,0.33,4.62,,0.07,,,75.0,Satisfactory
Guwahati,2019-09-10,22.01,45.15,10.77,11.61,30.14,2.32,0.57,12.4,16.13,0.0,,,51.0,Satisfactory
Mumbai,2017-02-02,,,,,,,0.0,,,0.0,0.0,0.0,,
Brajrajnagar,2020-05-01,59.5,219.38,,,0.0,,0.31,5.55,,0.04,,,141.0,Moderate
Brajrajnagar,2020-05-02,,,,,,,,,,,,,158.0,Moderate
Jorapokhar,2018-10-19,,283.64,7.23,6.95,,6.61,0.0,,30.43,,,,225.0,Poor
Brajrajnagar,2020-05-04,31.59,106.58,,,0.0,,0.39,,56.28,0.05,,,138.0,Moderate
Gurugram,2018-10-27,222.63,264.11,155.9,68.92,165.51,,1.1,12.69,40.89,7.36,4.87,,390.0,Very Poor
Lucknow,2020-06-27,32.23,,9.47,19.22,17.78,11.63,0.8,3.77,56.36,10.16,24.19,,74.0,Satisfactory
Lucknow,2016-04-19,105.97,,21.5,74.75,4.14,,1.99,5.6,52.02,2.42,3.43,,293.0,Poor
Brajrajnagar,2020-05-08,32.29,74.65,,,0.0,,0.38,,63.56,0.05,,,93.0,Satisfactory
Brajrajnagar,2020-05-09,39.19,112.34,,,0.0,,0.38,,74.48,0.02,,,116.0,Moderate
Patna,2015-07-18,,,14.25,14.27,28.49,,2.09,0.97,12.37,0.25,1.83,0.63,,
Brajrajnagar,2020-05-11,88.68,143.47,382.44,32.61,382.84,33.63,0.65,7.76,43.78,0.01,,,,
Brajrajnagar,2020-05-12,79.64,125.28,,,,54.47,0.42,5.21,51.27,0.07,,,,
Gurugram,2018-04-20,,,,,17.22,,0.0,,,,,,,
Delhi,2015-08-23,44.67,138.12,21.72,33.76,52.07,33.25,0.78,9.53,33.94,2.26,7.64,,127.0,Moderate
Talcher,2018-11-27,110.22,528.3,21.49,0.32,21.42,6.88,1.92,26.37,8.15,,,,525.0,Severe
Chennai,2016-12-28,,,,,,,0.0,,,0.0,0.0,,,
Brajrajnagar,2020-05-17,46.31,87.22,,,,48.17,0.37,,50.88,0.09,,,120.0,Moderate
Visakhapatnam,2018-07-20,27.9,67.82,24.2,39.37,40.61,9.28,0.55,5.16,7.57,5.45,18.97,4.8,63.0,Satisfactory
Patna,2018-09-28,81.55,,9.03,71.65,21.99,,1.31,28.69,60.8,2.63,33.34,9.66,147.0,Moderate
Hyderabad,2018-03-29,62.27,135.91,4.41,48.19,28.94,20.47,0.91,9.33,48.28,2.01,10.48,3.44,122.0,Moderate
Ernakulam,2020-04-14,24.44,47.76,5.13,3.5,5.29,3.42,1.44,3.61,,0.03,0.03,0.0,77.0,Satisfactory
Mumbai,2019-02-16,52.57,130.57,64.01,37.75,101.77,,2.16,17.91,58.37,1.58,,,125.0,Moderate
Delhi,2019-09-16,56.6,129.47,19.02,36.18,37.24,26.11,1.13,8.35,35.4,2.25,26.03,0.82,111.0,Moderate
Chennai,2019-06-25,103.16,29.59,8.2,25.81,33.35,28.12,1.08,4.58,43.43,0.04,3.05,,129.0,Moderate
Gurugram,2016-03-17,894.75,,4.46,48.76,17.45,,1.43,13.43,37.98,,,,,
Mumbai,2019-05-10,12.8,49.69,23.09,11.68,34.78,,1.75,24.35,18.84,0.22,,,89.0,Satisfactory
Brajrajnagar,2020-05-31,30.4,74.06,16.55,0.49,13.63,3.19,0.66,7.07,36.01,0.0,,,73.0,Satisfactory
Thiruvananthapuram,2018-06-09,10.75,40.67,3.19,2.08,3.59,2.36,0.6,6.0,28.03,,,,51.0,Satisfactory
Brajrajnagar,2020-06-02,57.78,97.36,16.02,0.52,15.32,3.23,0.57,5.93,57.67,0.0,,,131.0,Moderate
Mumbai,2018-07-28,14.11,53.33,15.2,12.74,27.95,,1.14,13.07,22.15,0.39,,,62.0,Satisfactory
Brajrajnagar,2020-06-04,31.8,77.28,,,0.0,,0.0,6.31,37.58,0.0,,,,
Lucknow,2015-12-12,343.82,,14.17,31.23,6.56,,1.81,4.27,36.36,18.66,47.45,,455.0,Severe
Patna,2019-06-22,33.43,,27.12,62.72,30.12,,1.63,41.78,40.62,1.07,6.55,4.72,108.0,Moderate
Delhi,2019-06-13,52.66,189.69,13.33,34.53,31.46,30.0,1.03,11.79,52.93,1.96,17.35,0.29,189.0,Moderate
Chennai,2016-02-25,47.25,,8.1,10.99,11.66,,1.48,3.17,50.4,1.83,1.33,,99.0,Satisfactory
Brajrajnagar,2020-06-09,65.01,176.81,14.68,0.53,15.17,3.03,0.64,6.52,54.7,0.0,,,132.0,Moderate
Brajrajnagar,2020-06-10,41.25,254.96,17.11,0.53,17.61,3.17,0.56,5.04,29.4,0.0,,,,
Mumbai,2017-06-03,,,,,,,0.0,,,0.0,0.0,0.0,,
Brajrajnagar,2020-06-12,34.71,90.12,,,0.0,,0.63,6.83,15.55,0.0,,,76.0,Satisfactory
Jaipur,2018-12-08,62.2,131.45,28.55,42.12,57.28,23.52,1.44,19.89,45.1,1.52,10.05,,158.0,Moderate
Coimbatore,2020-06-17,15.65,20.43,,47.1,29.01,1.4,0.54,5.69,10.79,0.0,0.0,,32.0,Good
Shillong,2019-10-14,17.79,31.72,1.19,3.55,1.48,3.65,0.31,6.44,35.82,3.6,3.79,,46.0,Good
Thiruvananthapuram,2018-05-14,10.52,24.27,3.05,12.44,9.09,4.38,0.77,6.43,40.44,,,,56.0,Satisfactory
Jorapokhar,2018-10-30,,192.25,6.83,7.0,,6.64,0.0,,19.4,,,,179.0,Moderate
Mumbai,2018-03-18,,,,,60.39,,1.36,,,0.0,0.0,0.0,,
Lucknow,2018-01-05,241.25,,18.05,48.41,39.93,50.49,1.45,9.07,15.74,2.25,5.87,,398.0,Very Poor
Thiruvananthapuram,2019-10-22,16.05,22.5,0.84,3.44,2.03,2.08,0.81,1.72,30.12,,,,60.0,Satisfactory
Chennai,2019-01-16,49.6,,5.7,11.33,16.56,63.85,0.84,17.67,40.96,0.08,2.72,,97.0,Satisfactory
Mumbai,2016-05-12,,,,,8.19,,0.0,,,0.0,0.0,0.0,,
Chennai,2016-06-28,60.36,,6.84,13.17,14.93,71.5,0.82,3.5,28.09,5.08,17.47,,86.0,Satisfactory
Chennai,2019-08-01,34.12,39.61,8.25,16.49,22.86,27.36,0.83,5.89,62.67,1.03,2.37,,105.0,Moderate
Gurugram,2019-09-23,25.25,65.37,6.38,7.34,8.39,,1.74,10.1,22.41,2.0,5.99,,72.0,Satisfactory
Brajrajnagar,2020-06-26,29.21,71.31,3.22,3.37,5.65,20.86,0.43,7.47,21.95,0.0,,,,
Thiruvananthapuram,2019-09-18,9.92,22.19,1.08,3.57,1.95,1.24,0.85,1.09,19.97,,,,57.0,Satisfactory
Delhi,2017-02-16,163.86,335.5,62.07,78.82,55.79,55.87,0.72,21.02,31.57,3.67,7.68,,352.0,Very Poor
Chennai,2017-01-21,36.85,,6.34,14.24,12.18,,0.0,2.54,46.12,0.1,0.03,,86.0,Satisfactory
Chandigarh,2019-09-02,13.62,87.4,8.15,4.28,12.15,0.78,0.55,10.12,45.86,3.42,0.33,4.15,,
Chandigarh,2019-09-03,27.93,95.68,9.72,4.71,14.19,0.88,0.79,9.36,30.18,3.39,0.04,3.82,93.0,Satisfactory
Chandigarh,2019-09-04,34.05,90.68,16.53,9.83,25.86,1.68,0.93,4.27,17.23,5.27,0.89,21.98,96.0,Satisfactory
Chennai,2020-01-28,53.66,69.03,8.75,17.4,26.08,42.72,1.11,8.18,33.41,2.33,0.03,,85.0,Satisfactory
Lucknow,2016-11-13,133.9,,81.27,71.31,6.24,,3.55,2.78,46.12,2.28,5.87,,311.0,Very Poor
Jorapokhar,2018-04-29,,,7.49,6.65,,7.54,0.47,,57.72,,,,,
Chandigarh,2019-09-08,,64.62,8.64,3.06,4.68,1.53,0.49,8.71,23.08,9.04,1.93,4.64,88.0,Satisfactory
Coimbatore,2020-02-10,36.0,45.45,0.4,30.57,30.97,,0.19,9.32,50.77,0.0,0.0,,64.0,Satisfactory
Chandigarh,2019-09-10,,97.12,7.68,2.76,10.41,1.37,0.75,8.71,33.4,4.53,2.14,1.4,88.0,Satisfactory
Mumbai,2018-05-29,22.54,,,,78.73,,1.16,19.44,72.08,0.34,,,115.0,Moderate
Hyderabad,2020-04-15,33.99,68.75,5.55,18.3,13.43,11.99,0.41,4.36,34.56,1.08,4.23,0.22,74.0,Satisfactory
Chandigarh,2019-09-13,,62.29,8.23,5.34,10.71,1.09,0.49,7.76,26.61,8.35,2.03,1.25,90.0,Satisfactory
Lucknow,2015-01-05,,,2.32,12.27,4.22,,13.34,169.48,20.6,2.49,4.78,,,
Chandigarh,2019-09-15,,72.54,7.44,2.62,9.98,1.25,0.55,10.1,31.07,3.91,1.87,1.34,68.0,Satisfactory
Patna,2020-04-27,19.03,50.03,77.24,14.17,57.37,11.3,0.43,9.83,23.31,0.66,3.22,0.16,109.0,Moderate
Chandigarh,2019-09-17,,119.42,6.87,2.77,9.65,1.17,0.64,10.68,41.84,4.81,2.13,1.37,102.0,Moderate
Hyderabad,2018-06-12,29.92,88.06,6.62,23.7,17.8,16.42,0.66,10.11,17.16,0.9,6.5,1.45,70.0,Satisfactory
Jorapokhar,2018-08-30,,146.37,7.13,7.23,,6.58,0.46,45.09,5.94,,,,110.0,Moderate
Chandigarh,2019-09-20,40.41,67.91,10.52,3.96,12.79,3.76,0.55,9.97,28.6,4.46,2.02,1.48,71.0,Satisfactory
Visakhapatnam,2018-04-05,27.42,71.41,6.35,35.01,23.79,5.99,0.49,9.32,44.52,3.52,7.53,2.29,72.0,Satisfactory
Chandigarh,2019-09-22,29.75,64.56,10.22,5.64,11.21,5.98,0.55,8.67,21.21,4.0,1.72,1.31,68.0,Satisfactory
Chandigarh,2019-09-23,18.35,49.86,9.53,4.55,10.1,5.94,0.51,8.83,27.24,5.97,5.59,7.5,59.0,Satisfactory
Gurugram,2020-06-27,47.82,158.08,3.12,8.05,7.24,3.33,0.66,9.18,19.54,2.16,4.78,5.27,121.0,Moderate
Visakhapatnam,2019-11-10,38.34,88.54,14.13,41.66,33.73,6.36,0.88,11.09,42.15,4.12,9.27,2.42,111.0,Moderate
Chennai,2018-12-12,86.54,,14.93,23.86,37.55,37.36,1.04,12.46,30.5,0.13,0.28,,195.0,Moderate
Coimbatore,2019-12-03,21.13,34.41,11.93,25.12,37.04,5.15,0.72,11.67,19.13,0.01,0.01,,48.0,Good
Visakhapatnam,2020-03-27,32.71,90.8,7.78,24.99,19.62,4.29,0.11,13.37,36.78,2.95,4.86,1.34,91.0,Satisfactory
Hyderabad,2015-11-15,70.51,100.62,17.12,16.18,28.61,2.5,1.2,11.67,33.14,1.96,12.9,1.02,144.0,Moderate
Lucknow,2016-04-30,126.96,,22.24,105.8,4.22,,1.95,6.85,53.71,3.98,5.95,,257.0,Poor
Chandigarh,2019-10-01,24.45,49.4,27.37,5.3,24.85,7.27,0.85,16.05,12.58,6.07,1.89,2.33,68.0,Satisfactory
Chandigarh,2019-10-02,15.77,44.47,13.35,5.38,13.63,6.2,0.54,15.9,20.96,4.99,2.73,1.79,58.0,Satisfactory
Chennai,2020-06-03,20.61,13.84,8.01,9.41,16.64,44.45,1.01,4.04,59.22,0.1,0.08,,76.0,Satisfactory
Chandigarh,2019-10-04,30.27,73.77,7.99,8.1,10.54,5.76,0.46,18.14,16.87,4.5,2.51,1.64,74.0,Satisfactory
Lucknow,2016-02-23,94.93,,7.04,39.06,4.22,,1.45,6.18,69.74,4.83,7.28,,190.0,Moderate
Chandigarh,2019-10-06,38.69,82.66,10.07,4.05,10.31,6.01,0.49,14.44,15.07,4.07,1.45,1.58,83.0,Satisfactory
Chandigarh,2019-10-07,53.09,112.6,8.63,5.0,9.58,5.96,0.51,11.35,17.72,4.88,0.65,1.67,94.0,Satisfactory
Ernakulam,2020-05-01,17.29,38.99,8.5,,7.66,25.28,1.62,2.85,,0.16,0.14,0.0,86.0,Satisfactory
Coimbatore,2019-09-14,30.56,38.2,9.2,6.43,15.62,3.7,1.63,9.0,17.11,0.01,0.09,,88.0,Satisfactory
Thiruvananthapuram,2017-09-24,19.5,44.41,1.94,5.29,4.39,,0.91,3.99,7.57,,,,55.0,Satisfactory
Lucknow,2015-07-13,35.26,,12.05,8.15,3.22,,2.56,9.39,39.11,0.48,0.97,,,
Mumbai,2019-07-26,11.83,41.53,21.56,10.47,32.01,12.09,0.27,8.06,14.63,3.58,,,59.0,Satisfactory
Thiruvananthapuram,2019-04-23,14.08,28.42,1.56,5.06,2.94,3.5,0.72,1.59,60.65,,,,70.0,Satisfactory
