video_id,trending_date,title,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
VPJ7BcVsOUU,17.10.12,The Best of Holiday Hair Accessories - KayleyMelissa,Kayley Melissa,26,2017-12-05T03:00:01.000Z,36949,2546,24,142,False,False,False
Dm1tTSZHj8Y,18.15.02,Can you power a house with a ShakeWeight?,Physics Girl,27,2018-02-14T22:15:52.000Z,44137,3150,172,655,False,False,False
VwAnsAUYnw4,18.26.02,"Jay Rock, Kendrick Lamar, Future, James Blake - King's Dead",JayRockVEVO,10,2018-02-15T20:00:02.000Z,13882785,380406,13872,26945,False,False,False
07bTt0BTi-U,17.27.11,Glowing Speaker iPhone Mod! See Your Music in RGB!,EverythingApplePro,24,2017-11-23T02:12:48.000Z,676077,21918,705,3146,False,False,False
B3qT1k0r9pw,18.20.05,Julia Michaels - Jump (Lyric Video) ft. Trippie Redd,JuliaMichaelsVEVO,10,2018-05-04T04:00:00.000Z,1755604,45021,516,1323,False,False,False
fIElFIuzGLI,17.27.11,TESTING OUT THE *NEW* KYLIE JENNER HOLIDAY MAKEUP,Kandee Johnson,26,2017-11-22T18:12:42.000Z,266089,6459,991,1478,False,False,False
Dzr9f-rkjnw,18.13.02,The 10 Worst British Military Aircraft,Hush Kit,22,2018-02-06T00:33:02.000Z,313819,2200,845,1064,False,False,False
JWAvRIpuj1U,18.01.02,Official XFL Announcement with Vince McMahon,Alpha Entertainment,17,2018-01-25T20:30:17.000Z,139068,0,0,0,True,True,False
yvicqMrAHvQ,18.11.02,Turkish Airlines - 5 Senses with Dr. Oz,Turkish Airlines,19,2018-02-04T23:55:21.000Z,23932421,4666,374,465,False,False,False
MfFFNck87eE,18.08.01,NEW YEAR'S EVE | PARIS vs. NYC 🍾,DamonAndJo,23,2018-01-02T19:40:00.000Z,85520,6040,36,511,False,False,False
fS2fsa1fuIw,18.29.03,"If It Fits, I Sits...",Cole and Marmalade,15,2018-03-15T22:37:28.000Z,1202228,39642,430,2667,False,False,False
mebZJFd8_Vw,17.13.12,Youtube Rewind 2017 - BEHIND THE SCENES,Muselk,20,2017-12-06T18:00:04.000Z,543491,19818,704,2922,False,False,False
0dSR-9mtuzk,17.27.11,The Voice 2017 - Pitch Perfect 3 x The Voice Freedom! ’90 x Cups” (Digital Exclusive),The Voice,24,2017-11-22T01:30:05.000Z,520637,14005,224,621,False,False,False
NBgNCDF4lG8,18.29.01,U2 - Get Out Of Your Own Way (LIVE From The 60th GRAMMYs ®),U2VEVO,10,2018-01-29T03:01:00.000Z,33340,3249,85,475,False,False,False
iZpxzfMkVzM,17.28.12,The Most Beautiful Restaurant in Japan - Kyoto Kitcho,Simon and Martina,19,2017-12-20T00:53:14.000Z,423889,15458,344,1644,False,False,False
2Nlo2ekTRvI,17.27.11,Everything Wrong With Cars 3 In 14 Minutes Or Less,CinemaSins,1,2017-11-21T16:07:26.000Z,2224728,41769,2191,6694,False,False,False
5GHXEGz3PJg,18.11.05,Florence + The Machine - Hunger,FlorenceMachineVEVO,10,2018-05-03T18:35:00.000Z,4587644,123516,1895,4947,False,False,False
equJbwmh7DI,18.05.06,Dozens dead after Guatemala volcano erupts,CNN,25,2018-06-04T05:03:59.000Z,446893,2940,356,2142,False,False,False
zJ9kMg08Yds,18.01.06,Women Who Never Went To Prom Choose Prom Dresses,As/Is,22,2018-05-26T15:00:16.000Z,1252628,23544,484,1322,False,False,False
U9BwWKXjVaI,18.17.04,Drake - Nice For What,DrakeVEVO,10,2018-04-07T02:46:31.000Z,31507015,734108,20142,46972,False,False,False
hQA0oWZpgAQ,18.16.05,People who had ONE JOB and failed miserably,AzzyLand,24,2018-04-30T20:02:03.000Z,749621,17546,4019,3809,False,False,False
ShZ978fBl6Y,18.08.01,Calum Scott - You Are The Reason (Official),CalumScottVEVO,10,2018-01-05T10:00:01.000Z,2480031,155591,1107,5893,False,False,False
CG9yQ8PXf6o,18.19.04,Carrie Underwood - Cry Pretty (Official Lyric Video),Carrie Underwood,10,2018-04-11T10:27:45.000Z,2025385,27905,1170,1307,False,False,False
vjSohj-Iclc,18.23.05,"Getting some air, Atlas?",BostonDynamics,28,2018-05-10T19:56:28.000Z,6383031,82980,2980,12949,False,False,False
WIp-QvvbsEw,18.03.03,How Much Money Could We Sell The Earth For?,Life Noggin,27,2018-02-26T17:13:18.000Z,380777,14056,485,3931,False,False,False
4k9bXpi1tU4,18.05.05,Parked In My Spot,Domics,23,2018-05-01T01:55:19.000Z,2326188,141090,1986,11336,False,False,False
JwivtxQEmc8,18.08.05,Brad Pitt Returns as the Weatherman - The Jim Jefferies Show,Comedy Central,23,2018-05-06T15:32:25.000Z,254994,2849,293,201,False,False,False
caCdf94Blfw,18.25.01,Oscars 2018: Nominations Announcement,Oscars,1,2018-01-23T14:53:48.000Z,1385419,18482,4722,7307,False,False,False
m9sR3Z0vVOc,18.30.05,The Smallest House In The World,Daily Dose Of Internet,24,2018-05-27T18:18:44.000Z,2087148,55730,2192,7864,False,False,False
aSO1gltbg0o,17.06.12,"The Big Ugly - Dramatic Rescue of a Fallen Big Wave Surfer - #Drone - Nazaré, Portugal",Máquina Voadora,17,2017-12-02T20:08:25.000Z,150622,930,21,64,False,False,False
uiZprtMUyCM,18.11.03,'Bachelor' Finale: Worst Breakup Ever? | The View,The View,24,2018-03-06T16:15:15.000Z,370987,2002,1231,785,False,False,False
TdyllLZeviY,18.24.04,Charlie Puth - Done For Me (feat. Kehlani) [Official Video],Charlie Puth,10,2018-04-21T14:00:05.000Z,3587153,274260,3451,14703,False,False,False
F4qfN5UeFvQ,18.20.01,[MV] SUNMI (선미) _ Heroine (주인공),1theK (원더케이),10,2018-01-18T09:00:00.000Z,4682187,292854,5647,19104,False,False,False
sq4hYZlDPec,18.26.04,Game Theory: Will the Fortnite Meteor Destroy EVERYTHING? (Fortnite Battle Royale),The Game Theorists,20,2018-04-17T19:11:23.000Z,4877590,137222,12744,39892,False,False,False
r-3iathMo7o,18.28.05,"The ULTIMATE $30,000 Gaming PC Setup",Unbox Therapy,28,2018-05-13T19:00:25.000Z,6387722,132625,10233,16218,False,False,False
6hIFDfP9rNc,18.05.03,How ‘Garlic Girls’ Turned South Korea Into a Curling Country,Wall Street Journal,25,2018-02-25T15:12:13.000Z,83239,1318,36,112,False,False,False
YBgabneSziQ,18.05.03,Snoop Dogg - One More Day (Audio) ft. Charlie Wilson,SnoopDoggVEVO,10,2018-02-23T08:00:02.000Z,383282,7731,780,646,False,False,False
OKXLBEvGgTA,18.23.02,I Tried Following a Safiya Nygaard Makeup Tutorial...,Sylvia Gani,26,2018-02-19T01:30:53.000Z,617339,27173,529,2108,False,False,False
KORiXf-u21Y,18.03.02,Henrik Harlaut wins Men’s Ski Big Air gold | X Games Aspen 2018,X Games,17,2018-01-28T06:18:40.000Z,128236,681,37,85,False,False,False
_9YMpuLDnwo,17.05.12,42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE,5-Minute Crafts,26,2017-12-03T08:30:00.000Z,10883016,100508,21627,11382,False,False,False
jC4NNUYIIdM,18.18.05,⚫ How The Black Point Message Crashes Android Apps,Tom Scott,27,2018-05-04T22:13:47.000Z,1169689,32917,840,2947,False,False,False
C2-bOy3H6Ss,18.14.01,AFFORDABLE MAKEUP TUTORIAL USING DRUGSTORE BRUSHES,KathleenLights,26,2018-01-10T14:00:01.000Z,454421,27604,375,1811,False,False,False
eZQdQ5pV6EE,17.27.11,TEACHING CASEY HOW TO VLOG,Peter McKinnon,22,2017-11-21T13:18:50.000Z,486452,27918,430,4290,False,False,False
O6K0ZPRqzFU,18.29.01,M&M’s Super Bowl Teaser 2018 (featuring Danny DeVito) :15,mmschocolate,24,2018-01-23T00:32:54.000Z,488695,9240,316,919,False,False,False
HszBf-CJeVE,17.27.11,Zendaya's Wavy-Curly Hair Tutorial,Zendaya,24,2017-11-21T17:51:10.000Z,1419942,61888,709,3106,False,False,False
SwOZ0Dg_IQs,18.10.03,Jordan Peele on Winning Best Original Screenplay for 'Get Out' | Oscars 2018,The Hollywood Reporter,24,2018-03-05T07:23:17.000Z,40777,720,101,175,False,False,False
YI3tsmFsrOg,18.05.06,The Deadliest Being on Planet Earth – The Bacteriophage,Kurzgesagt – In a Nutshell,27,2018-05-13T12:00:22.000Z,4625407,239008,2090,22949,False,False,False
EU-eQpCqBXQ,18.28.03,Buying Used Things,Domics,23,2018-03-24T18:10:23.000Z,2653683,132538,3498,9726,False,False,False
3k6RD9zVvpE,17.27.11,Musical Fiction | Rudy Mancuso,Rudy Mancuso,23,2017-11-20T21:07:17.000Z,3203154,197222,1453,11330,False,False,False
OL4LNg-iyY4,18.01.02,P!nk - Wild Hearts Can't Be Broken (Official Video),PinkVEVO,10,2018-01-29T21:30:01.000Z,1636031,88710,1236,3341,False,False,False
Oapebl0bADA,17.20.12,Khalid - Saved (Official Video),KhalidVEVO,10,2017-12-14T15:00:01.000Z,2169060,109128,1293,4836,False,False,False
6wuV4531d9c,18.14.02,"The Grand Tour: Season 2, Episode 10 Trailer",The Grand Tour,24,2018-02-07T14:59:36.000Z,211258,4947,56,450,False,False,False
Eyh1_XGHAnQ,17.23.12,Why Jerusalem can make or break peace between Israelis and Palestinians,Vox,25,2017-12-22T15:35:57.000Z,253268,8505,1035,2878,False,False,False
glHNu91zUdA,18.05.03,Volkswagen Gassed Monkeys To Prove Diesels Are Clean,Engineering Explained,2,2018-02-25T15:00:06.000Z,185392,7306,279,2325,False,False,False
Er1eh1D8p2o,18.25.01,"Rudimental - These Days (ft. Jess Glynne, Macklemore & Dan Caplen)(Official Audio)",Rudimental,10,2018-01-19T09:01:04.000Z,901229,31896,392,670,False,False,False
VH-DA0YgHHU,17.26.12,Foo Fighters - Everlong/Christmas (Baby Please Come Home)/ Linus And Lucy (Live At SNL),foofightersVEVO,10,2017-12-18T22:12:36.000Z,571542,17823,354,483,False,False,False
pRnCk5QeXdw,18.01.03,"Black Panther Continues Its Reign, Breaks More Box Office Records - Movie Talk",ColliderVideos,24,2018-02-26T18:28:18.000Z,78030,2229,122,606,False,False,False
7_FJUSBFbJM,18.19.04,Game of Zones - Game of Zones - S5:E1: 'A Golden Summer',Bleacher Report,43,2018-04-12T21:00:12.000Z,1182221,30186,441,2117,False,False,False
jLZuaFZWa7A,17.01.12,Can you guess these WWE Superstars?,WWE,17,2017-11-24T20:30:01.000Z,746691,19242,961,3050,False,False,False
hQA0oWZpgAQ,18.08.05,People who had ONE JOB and failed miserably,AzzyLand,24,2018-04-30T20:02:03.000Z,684374,16858,3995,3777,False,False,False
aJOTlE1K90k,18.08.06,Maroon 5 - Girls Like You ft. Cardi B,Maroon5VEVO,10,2018-05-31T04:00:00.000Z,60121378,2392245,40929,138611,False,False,False
SWVtV59mczk,18.10.06,Battlefield 5 Official Multiplayer Trailer,Battlefield,20,2018-06-09T18:07:15.000Z,2474393,135476,19609,33396,False,False,False
M4ZoCHID9GI,18.18.04,The Weeknd - Call Out My Name (Official Video),TheWeekndVEVO,10,2018-04-12T16:00:04.000Z,18200080,700060,12708,35725,False,False,False
UQtt9I6c-YM,18.07.01,Kramer vs Kramer-Clou Scene,Livia Giustiniani,1,2008-04-05T18:22:40.000Z,50030,46,6,26,False,False,False
UhZ56rcWwRQ,17.27.11,A Wrinkle in Time Official US Trailer,Disney Movie Trailers,1,2017-11-20T01:22:15.000Z,2304396,24067,5459,5569,False,False,False
JFydHaV0klA,18.01.01,"COLLEGE KIDS REACT TO K-POP (BTS, MONSTA X, SEVENTEEN, TWICE, Red Velvet)",FBE,24,2017-12-23T22:00:00.000Z,2270236,107820,3813,26968,False,False,False
p2ZNmYnx7ds,18.07.03,UFC 222: Brian Ortega Octagon Interview,UFC - Ultimate Fighting Championship,17,2018-03-04T05:32:55.000Z,520821,4918,221,1922,False,False,False
tfREC-AkX20,18.15.04,Why black Americans are getting less sleep,Vox,25,2018-04-12T13:55:36.000Z,581136,9055,30073,9649,False,False,False
nd4cLL_MP7M,18.30.05,Mamma Mia! Here We Go Again - Final Trailer,Universal Pictures,24,2018-05-08T12:15:07.000Z,4585405,16290,861,861,False,False,False
883Omd2YqXE,18.20.05,"Top 5 Plays of the Night | May 15, 2018",NBA,17,2018-05-16T06:07:29.000Z,218229,2280,320,152,False,False,False
5y-tCo_v7pk,18.18.02,Paris Hilton - “I Need You” (Official Music Video),Paris Hilton,10,2018-02-14T18:14:24.000Z,187181,0,0,861,False,True,False
cIQKKzZtWwQ,17.30.12,Sugarland - Still The Same,SugarlandVEVO,10,2017-12-21T05:00:00.000Z,549272,6590,596,403,False,False,False
H5tK00zL6EQ,18.06.02,"Hank, I Have Some Advice",vlogbrothers,22,2018-01-31T00:07:51.000Z,250852,15554,195,1109,False,False,False
CTFZoz-mB5k,18.02.06,Tia Mowry’s Baby Girl Nursery Reveal | Quick Fix,Tia Mowry's Quick Fix,26,2018-05-25T14:00:02.000Z,356370,15173,423,1708,False,False,False
uKkbfxTHJGI,18.21.03,10$ Drum - Faded ( Alan Walker ),Big Marvel,10,2018-03-16T22:45:26.000Z,2481355,84337,9561,6429,False,False,False
FaJmopuuhZE,17.27.11,Josh Groban - Happy Xmas (War Is Over) [Official Music Video],Josh Groban,10,2017-11-20T16:00:08.000Z,176102,4642,174,564,False,False,False
FUPQ8Lz_kSk,18.10.03,Banana Bread on a Stick,Tasty,26,2018-03-06T23:00:06.000Z,298639,9189,235,441,False,False,False
hHaUQh6Gx-Q,18.03.06,"Mustard, Nick Jonas - Anywhere",MustardVEVO,10,2018-05-22T12:00:02.000Z,1223732,37943,617,1053,False,False,False
dm6ZSfE5muc,18.10.03,OSCARS FASHION REVIEW 2018 // Grace Helbig,Grace Helbig,22,2018-03-05T07:26:03.000Z,279084,14858,246,621,False,False,False
FL9BbzUYXjA,17.29.12,Dating a Sociopath | Hannah Stocking,Hannah Stocking,23,2017-12-27T17:00:16.000Z,1992386,81058,2407,3002,False,False,False
TuPT8ZF0Vl4,18.22.05,Will the Rockets finally dethrone the Warriors in the West? | NBA | UNDISPUTED,Skip and Shannon: UNDISPUTED,17,2018-05-09T18:22:01.000Z,1027306,7651,596,3582,False,False,False
anjMMdSuFuE,18.07.04,"$3 date night with Julianna, clearly worth it",Mary Giannone,23,2018-03-27T22:01:53.000Z,658110,5919,293,776,False,False,False
x4TZEVqKIvs,18.04.01,Film Theory: Disney LIED to You! (High School Musical),The Film Theorists,1,2017-12-30T20:15:11.000Z,4912005,179245,9572,24188,False,False,False
oSQZ9NiLoxg,18.11.05,Generation Gap – 91-Year-Old Woman vs 14-Year-Old Boy,Jimmy Kimmel Live,23,2018-05-09T07:30:00.000Z,1236415,13661,1829,1991,False,False,False
xBiB4CIq9FE,18.29.04,100-Layer Lasagna Challenge: Behind Tasty,Tasty,26,2018-04-18T22:00:44.000Z,2371234,56321,1785,3829,False,False,False
TU-Z4uPnFeg,17.27.12,The Funeral - Cyanide & Happiness Shorts,ExplosmEntertainment,23,2017-12-21T06:00:00.000Z,1405284,63571,2133,3827,False,False,False
3tjHS7JRB4c,18.11.03,GIANT Pie In The Face!!,Team Edge,23,2018-02-27T21:00:01.000Z,1984733,30539,876,6197,False,False,False
VllA1V5M38E,17.23.12,Republicans Praise Trump; Trump Claims He Repealed Obamacare: A Closer Look,Late Night with Seth Meyers,23,2017-12-22T02:00:01.000Z,1307027,17185,1217,3713,False,False,False
kfPNxNIDHrA,18.24.01,It's not you. Commuting is bad for your health.,Vox,25,2018-01-22T13:00:09.000Z,854528,21950,2252,4097,False,False,False
4dpjhcQr0RM,18.14.02,Noah Cyrus - We Are... (Lyric Video) ft. MØ,NoahCyrusVEVO,10,2018-02-05T17:01:00.000Z,1629053,72349,2376,2694,False,False,False
oRArmtMA9AI,18.15.03,Marshmello - FLY (Official Music Video),Marshmello,10,2018-03-09T05:01:14.000Z,7619961,298787,8484,35970,False,False,False
3lgcBZdMZxM,18.17.04,FASHION PHOTO RUVIEW: Season 10 Ep 2 Very Best Drag with Raven and Raja,WOWPresents,24,2018-03-31T13:00:02.000Z,614946,14155,2309,4048,False,False,False
Dan2YMDCpms,18.08.06,Blind Girl Describes My Face to a Police Sketch Artist!,Gabbie Hanna,26,2018-05-30T21:00:02.000Z,7365521,337544,5954,23088,False,False,False
SQsPvrev_bQ,18.05.06,435,"Tyler, The Creator",27,2018-05-22T15:20:56.000Z,1988638,126142,1476,6464,False,False,False
D6Oy4LfoqsU,18.20.05,I GAVE SAFIYA NYGAARD A PERFECT HAIR MAKEOVER BASED ON HER FEATURES: BTS! |bradmondo,Brad Mondo,24,2018-05-18T17:34:22.000Z,571665,31927,677,3308,False,False,False
aSKHH7Zqdjc,18.14.01,THE MOST IMPORTANT THINGS IN LIFE! | VLOG² 129,Jon Olsson,22,2018-01-09T15:00:00.000Z,239043,9066,425,815,False,False,False
rH_sH0jPVTg,17.08.12,Gohmert Questions FBI Director Christopher Wray,GohmertTX01,25,2017-12-07T17:28:22.000Z,22283,235,82,107,False,False,False
rQWZK5U233s,18.25.01,The Greatest Showman - Never Enough [Official Lyric Video],Atlantic Records,10,2018-01-17T16:04:58.000Z,2723642,65320,631,2200,False,False,False
2a52cBN9qOA,17.27.11,Additional Remains Of Miami Gardens Soldier Recovered,CBS Miami,25,2017-11-21T17:26:32.000Z,2171,12,2,17,False,False,False
melV2fR6-T0,18.30.01,Best & Worst Dressed Grammys 2018 (Dirty Laundry),Clevver Style,26,2018-01-29T08:34:41.000Z,357838,7074,608,1153,False,False,False
yh1NAMi2oLg,17.26.12,"Thank you, Paloma",Lyft,19,2017-12-20T14:00:57.000Z,1316196,1126,46,105,False,False,False
ZkPSbp3zTfo,17.27.11,"Come Back, Barack - SNL",Saturday Night Live,24,2017-11-19T07:13:11.000Z,3320677,62276,3745,7079,False,False,False
gs-iqvX6pOA,18.14.03,Fluffy Sleepy Whispers ASMR,Gentle Whispering ASMR,26,2018-02-27T00:21:45.000Z,1691844,27882,2553,4492,False,False,False
532MxrRNJcM,18.03.05,Ten Minute Makeup Challenge With Zoe | Tanya Burr,Tanya Burr,26,2018-04-23T15:00:01.000Z,814425,47623,670,516,False,False,False
v-vx6GpTBkc,18.20.03,DIY NO BAKE ZEBRA CAKE - VERSUS,HellthyJunkFood,24,2018-03-18T13:01:00.000Z,290912,8545,332,939,False,False,False
JDkHmQEOkYo,18.20.02,T & P Makeup Look,Sailor J,23,2018-02-19T01:31:01.000Z,108436,15673,304,1452,False,False,False
Of9GOMM9HPg,18.11.05,Nintendo Labo,videogamedunkey,20,2018-05-06T19:30:01.000Z,2292145,122871,4732,8772,False,False,False
7COF8AhH9Z8,17.27.11,Celebrations in Zimbabwe after Robert Mugabe resigns,CNN,25,2017-11-21T16:16:18.000Z,30156,203,46,301,False,False,False
VVMCz04CmlA,18.06.04,SIDEMEN TOTAL WIPEOUT FOOTBALL CHALLENGE,Sidemen,24,2018-03-25T17:00:30.000Z,5860284,172232,6363,14769,False,False,False
0vhxoVwqZkk,17.07.12,I Pretended To Be A Model On A Shoot For Jigsaw,Glam&Gore,24,2017-11-30T01:52:27.000Z,633524,51353,265,2258,False,False,False
eMV_WNJkflM,18.11.03,Roommates Switch Jobs For A Day,BuzzFeedVideo,22,2018-03-05T19:00:45.000Z,380990,7622,382,414,False,False,False
VaGcPRMY5UM,18.05.04,"Tinashe - Me So Bad (Official Video) ft. Ty Dolla $ign, French Montana",TinasheOfficialVEVO,10,2018-03-30T04:00:02.000Z,3246810,112349,4411,5462,False,False,False
tJFk9dPdxO0,18.09.02,gays on ice: olympics edition (ft. Adam Rippon),Tyler Oakley,24,2018-02-06T20:29:55.000Z,204495,15797,754,2046,False,False,False
Y8JGfi4MJ8k,17.27.11,SAOIRSE RONAN - MORONIC (IRONIC),flirppy242,10,2008-08-07T12:16:58.000Z,26710,78,1,8,False,False,False
4Cc-U8uhXYk,17.27.12,THE HAIR COLOR THAT WILL BEST SUIT YOU AND YOUR SKIN TONE! | bradmondo,Brad Mondo,27,2017-12-18T22:56:00.000Z,419538,15745,436,2474,False,False,False
exQ2u3qSfrM,17.10.12,Greyson Chance - Low (Official Lyric Video),greyson97,10,2017-12-08T05:43:52.000Z,33273,3792,21,355,False,False,False
Q6vfaPuftmE,18.25.02,Donald Trump Jr. Says India's Poorest Have Something Special | NBC News,NBC News,25,2018-02-20T16:55:34.000Z,32442,139,206,263,False,False,False
iD8K3pNhf-U,18.09.03,Kid Rock - American Rock 'n Roll (Official Video),Kid Rock,10,2018-02-26T05:00:01.000Z,599467,10246,1595,1021,False,False,False
JhvwFB-NUbA,18.24.03,Wendy Williams opens up about her return to TV,Good Morning America,24,2018-03-19T14:00:39.000Z,813344,6036,3315,2853,False,False,False
k4rpunDMC0s,18.12.01,Gerard Butler le declara su amor a Ana Patricia en vivo,Despierta América,24,2018-01-11T15:24:38.000Z,16976,314,13,53,False,False,False
JQbjS0_ZfJ0,18.13.02,"Kendrick Lamar, SZA - All The Stars",KendrickLamarVEVO,10,2018-02-06T17:00:02.000Z,11314296,451768,7790,30794,False,False,False
gmgI-B5pKzs,18.14.01,Missing college student's death investigated as homicide,ABC News,25,2018-01-11T14:56:31.000Z,11146,116,13,126,False,False,False
6Rl7fQQRmtg,18.18.04,Wassabi - WHAT IT IS! ft Sickick (Official Music Video),Wassabi Productions,24,2018-04-01T22:00:01.000Z,3004390,113261,11416,16964,False,False,False
gau41b7_Hqs,18.21.04,How To Prep Before Grilling The Most Powerful Person On The Internet (HBO),VICE News,25,2018-04-12T00:03:56.000Z,278613,2357,340,693,False,False,False
GpbMbBNP-NI,18.25.03,Sephora Beauty Haul,Nicole Guerriero,26,2018-03-18T23:59:22.000Z,311597,14032,576,1529,False,False,False
RBbkCEHBw_I,18.06.05,How to make the KELP SHAKE from Spongebob Squarepants!,Feast Of Fiction,26,2018-05-04T21:00:05.000Z,124496,5122,126,824,False,False,False
caN18WcW5XU,17.27.11,"Hailee Steinfeld & Alesso Let Me Go ft Florida Georgia Line,watt AMA live",David Sistaro,10,2017-11-20T01:45:52.000Z,140887,1659,41,127,False,False,False
6Q0AazVu1Tc,18.08.05,Donchez bags a GOLDEN BUZZER with his Wiggle and Wine! | Auditions | BGT 2018,Britain's Got Talent,24,2018-05-05T19:29:19.000Z,4508881,75107,2920,0,True,False,False
UKserM-i0_A,18.01.06,Panic! At The Disco: High Hopes (Audio),Panic! At The Disco,10,2018-05-23T18:00:13.000Z,3578769,191161,1864,21032,False,False,False
QK0s815RTJk,17.19.12,ANTI SANTA PROTEST GOES BAD,Smosh,23,2017-12-13T17:00:02.000Z,637045,26635,972,1734,False,False,False
n9JVbbRBqfY,18.07.03,LEGENDARY All You Can Eat Buffet in Manila Philippines - Spiral Buffet Review,Strictly Dumpling,19,2018-02-28T02:13:58.000Z,1427305,32765,703,4477,False,False,False
FGHji60FP50,18.25.04,Hero in shooting: He was going to have to work to kill me,CNN,25,2018-04-22T21:12:12.000Z,218621,5822,287,3543,False,False,False
KaTr8JC0hFA,18.23.01,NEW Tarte Shape Tape Foundation Review & Demo: Is it Inclusive?,Makeupshayla,26,2018-01-17T19:58:20.000Z,355707,21763,667,2620,False,False,False
NSi-MniOTqI,18.26.01,Pantry Essentials | Basics with Babish,Binging with Babish,24,2018-01-25T15:27:31.000Z,453643,18473,205,2775,False,False,False
0aFhzGEBQlk,18.05.01,Trinitron: Sony's Once Unbeatable Product,Technology Connections,28,2017-12-30T15:28:24.000Z,188166,8295,296,775,False,False,False
4a1TUszkMfI,18.19.03,The NCAA tournament is a loser machine | Chart Party,SB Nation,17,2018-03-11T21:00:38.000Z,177740,6072,126,986,False,False,False
irHqI9fUc4I,18.07.06,France's Migrant Hero - Between the Scenes | The Daily Show,The Daily Show with Trevor Noah,23,2018-05-31T02:15:02.000Z,561365,16202,688,847,False,False,False
aBQDFQwfX2w,18.01.01,Watch Silicon Valley Nerds Face Off A Capella (HBO),VICE News,25,2017-12-23T16:00:00.000Z,24605,337,213,119,False,False,False
OPHbqY9LHCs,17.20.12,CRS-13 Hosted Webcast,SpaceX,28,2017-12-15T16:35:18.000Z,986101,20393,874,3003,False,False,False
